rsvp_id,event_id,member_id,guests,response,created,mtime
924378612,"120614542",83632812,0,"no",1376579877000,1376694332000
837237502,"120614542",95259902,0,"no",1370750254000,1376695152000
869866752,"120616872",98000492,0,"no",1372947081000,1374463381000
871320842,"120616872",8438214,0,"no",1373056932000,1374930189000
899622672,"120616872",11394257,1,"yes",1374956275000,1374956275000
814599442,"120616872",12345143,0,"yes",1369241898000,1369241898000
814063382,"120616872",10949225,0,"yes",1369197281000,1369197281000
818867222,"120616872",36429712,0,"yes",1369550989000,1369550989000
837237022,"120616872",95259902,0,"no",1370750219000,1370750219000
825458462,"120616872",13214518,0,"yes",1369977462000,1369977462000
880402212,"120616872",1665467,0,"no",1373646264000,1373646264000
870881582,"120616872",9929618,0,"yes",1373033484000,1373033484000
899462192,"120616872",76006152,0,"yes",1374945491000,1374945494000
891230772,"120616872",7535592,2,"yes",1374388696000,1374388696000
814340662,"120616872",12314700,0,"no",1369228244000,1369228244000
814072642,"120616872",86952062,2,"yes",1369198069000,1369198069000
869491532,"120616872",100690012,0,"yes",1372906956000,1372906956000
889961822,"120616872",26115722,0,"no",1374277447000,1374277447000
898056032,"120616872",103161952,0,"no",1374843834000,1374843834000
891746912,"120616872",90108952,0,"yes",1374434772000,1374434772000
827748452,"120616872",11405880,0,"no",1370144371000,1374752940000
891233642,"120616872",5297559,0,"no",1374389228000,1374891859000
848040812,"120616872",61532442,0,"yes",1371486314000,1371486314000
899689332,"120616872",9197543,0,"yes",1374961145000,1374961145000
843793012,"120616872",10528853,0,"no",1371167225000,1374866040000
872285302,"120616872",41478652,0,"yes",1373136545000,1373136545000
892692342,"120616872",8006978,0,"yes",1374502132000,1374502147000
848759942,"120616872",85762102,0,"yes",1371515933000,1371515933000
816784262,"120616872",8286426,1,"yes",1369378258000,1369378270000
897966982,"120616872",97257912,0,"no",1374837285000,1374837285000
814246792,"120616872",5940944,0,"no",1369221307000,1369221307000
814336652,"120616872",61685362,0,"yes",1369227969000,1369227969000
837016212,"120616872",42051742,0,"no",1370733231000,1374805720000
814950552,"120616872",50611862,0,"no",1369258332000,1369258332000
816256412,"120616872",13183149,1,"yes",1369344217000,1369344234000
866764192,"120616872",10672990,0,"no",1372732492000,1374939510000
859558562,"120616872",94340952,0,"no",1372229780000,1374462220000
814290852,"120616872",15153581,0,"no",1369224975000,1374956448000
893026472,"120616872",5371072,0,"yes",1374515673000,1374515673000
814077102,"120616872",89412792,0,"yes",1369198460000,1369198460000
889696432,"120616872",58377842,0,"yes",1374262318000,1374262318000
815713712,"120616872",93658482,0,"no",1369316201000,1369316201000
838446532,"120616872",95330362,2,"yes",1370839264000,1370839274000
827448772,"120616872",95967792,0,"yes",1370122850000,1370122850000
891642312,"120616872",97949082,0,"yes",1374429041000,1374429041000
891824862,"120616872",62669832,0,"no",1374439204000,1374439204000
837079262,"120616872",12890919,0,"yes",1370738044000,1370738044000
891706082,"120616872",3025274,0,"yes",1374432566000,1374432566000
873341412,"120616872",38465162,0,"no",1373224486000,1374631442000
883058662,"120616872",102227712,1,"yes",1373846104000,1373846104000
899362792,"120616872",54453632,0,"no",1374939143000,1374939143000
891069672,"120616872",100270262,0,"yes",1374372007000,1374372007000
866899432,"120616872",74673362,2,"yes",1372741218000,1372741218000
869283822,"120616872",58297082,1,"yes",1372895159000,1372895306000
898318322,"120616872",9713851,0,"yes",1374857254000,1374857254000
843955702,"120616872",33998652,0,"yes",1371175585000,1371175585000
814476792,"120616872",22166141,0,"yes",1369235785000,1369235785000
815113982,"120616872",2373984,1,"yes",1369267258000,1369267258000
821320972,"120784612",14548554,0,"yes",1369744226000,1369744226000
815315992,"120784612",89412792,0,"yes",1369277345000,1369277345000
818598442,"120784612",94753522,0,"no",1369524098000,1369524098000
815340332,"120784612",92051852,0,"no",1369278694000,1369278694000
823602482,"120784612",10505791,0,"no",1369868006000,1369868006000
821060932,"120784612",95041362,0,"no",1369714272000,1369714272000
815581252,"120784612",92956542,0,"no",1369305313000,1369305313000
817892442,"120784612",62669832,0,"no",1369454827000,1369454827000
823813472,"120784612",95267972,0,"no",1369878169000,1369878169000
821918062,"120784612",54453632,0,"no",1369770989000,1369770989000
820618612,"120784612",95259902,0,"yes",1369689042000,1369689042000
815309702,"120784612",24822832,0,"yes",1369277051000,1369277051000
815597472,"120784612",78304472,0,"no",1369307262000,1369747757000
823273642,"120784612",42948432,0,"no",1369852813000,1369852813000
823249332,"120784612",72333082,0,"no",1369851735000,1369932440000
815709112,"120784612",93658482,0,"no",1369315909000,1369315909000
815624122,"120784612",93327412,0,"no",1369309814000,1369325437000
823778492,"120784612",95292892,0,"no",1369876484000,1369876484000
818641342,"120784612",41478652,0,"no",1369527697000,1369527697000
817883582,"120784612",7777921,0,"no",1369454000000,1369454000000
815268562,"120784612",10949225,0,"yes",1369275090000,1369275090000
815615192,"120784612",71953032,0,"no",1369309003000,1369309004000
815328222,"120784612",15153581,0,"no",1369277994000,1369277994000
817764582,"120784612",12314700,0,"no",1369445427000,1369445427000
823447022,"120784612",5940944,0,"no",1369860527000,1369860527000
817484532,"120784612",3025274,0,"yes",1369428018000,1369428018000
825424392,"120793212",95259902,0,"no",1369974624000,1369974624000
815704352,"120793212",54453632,0,"no",1369315586000,1369315586000
821959222,"120793212",68537012,0,"no",1369772807000,1369862796000
817086282,"120793212",2004553,0,"yes",1369406828000,1369406842000
815315792,"120793212",10949225,0,"yes",1369277333000,1369277333000
822095972,"120793212",70136202,0,"yes",1369778823000,1369778823000
826445932,"120793212",37154262,0,"yes",1370042710000,1370042710000
825638772,"120793212",38465162,0,"no",1370000015000,1370000015000
815351412,"120793212",7712057,0,"yes",1369279302000,1369279302000
825890432,"120793212",95041362,0,"no",1370013732000,1370013732000
815633082,"120793212",5940944,0,"yes",1369310544000,1369310544000
815327952,"120793212",15153581,0,"no",1369277977000,1369277977000
815413462,"120793212",12345143,0,"yes",1369283025000,1369283025000
821387482,"120793212",78304472,0,"no",1369747947000,1369965001000
819464952,"120793212",41478652,0,"no",1369604032000,1369604032000
820093692,"120793212",62669832,0,"no",1369660332000,1369660332000
825424642,"120793882",95259902,0,"no",1369974652000,1369974652000
820198152,"120793882",10084773,0,"yes",1369666727000,1369666727000
826447882,"120793882",37154262,0,"yes",1370042838000,1370042838000
815704592,"120793882",54453632,0,"no",1369315600000,1369315600000
825639222,"120793882",38465162,0,"no",1370000058000,1370000058000
815327542,"120793882",15153581,0,"no",1369277960000,1369277960000
819275072,"120793882",1163184,0,"yes",1369591649000,1369591649000
825889862,"120793882",95041362,0,"no",1370013710000,1370013710000
815351112,"120793882",93327412,0,"no",1369279284000,1369279284000
815632992,"120793882",5940944,0,"yes",1369310532000,1369310532000
826050412,"120793882",62669832,0,"no",1370021332000,1370021332000
821959812,"120793882",68537012,0,"no",1369772825000,1370050209000
819465392,"120793882",41478652,0,"no",1369604059000,1369604059000
820725692,"120793882",70136202,0,"yes",1369695173000,1369695173000
815636672,"120793882",1920069,0,"no",1369310879000,1369310879000
823287492,"120793882",14548554,0,"yes",1369853387000,1369853387000
817087442,"120793882",2004553,0,"yes",1369406891000,1369406891000
815339252,"120793882",92051852,0,"no",1369278619000,1369278619000
815598072,"120793882",78304472,0,"no",1369307317000,1370105591000
815321852,"120793882",10949225,0,"yes",1369277647000,1369277647000
828251392,"120796322",9841566,0,"no",1370192926000,1374780933000
815616002,"120796322",71953032,0,"no",1369309062000,1369309062000
898023682,"120796322",50611862,0,"no",1374841828000,1374841828000
818009092,"120796322",86952062,0,"yes",1369472414000,1369472510000
886981382,"120796322",102581582,0,"yes",1374086553000,1374086553000
851605512,"120796322",21515631,0,"no",1371692127000,1374829084000
858638602,"120796322",7546191,0,"yes",1372179554000,1372179554000
891704332,"120796322",3025274,0,"yes",1374432478000,1374432478000
892831502,"120796322",89359432,0,"yes",1374508004000,1374508004000
897357332,"120796322",18940091,0,"yes",1374789045000,1374789045000
879690012,"120796322",101842712,2,"yes",1373592822000,1373592822000
863785502,"120796322",13569235,0,"yes",1372526853000,1372526853000
815352612,"120796322",7712057,0,"yes",1369279358000,1369279358000
854179882,"120796322",97999972,2,"yes",1371861545000,1371861545000
891825452,"120796322",62669832,0,"no",1374439241000,1374439241000
894002732,"120796322",14011357,0,"yes",1374580840000,1374580840000
896681522,"120796322",14062205,0,"yes",1374753613000,1374753613000
890016312,"120796322",62136212,0,"yes",1374280839000,1374280839000
831356732,"120796322",8238080,0,"no",1370369308000,1374850150000
896437822,"120796322",11444565,0,"yes",1374723799000,1374723799000
889776192,"120796322",88256092,0,"yes",1374266354000,1374266354000
891739972,"120796322",34575402,0,"yes",1374434389000,1374434389000
891449672,"120796322",73020892,0,"yes",1374417738000,1374417738000
891233102,"120796322",5297559,0,"no",1374389143000,1374890129000
872282712,"120796322",41478652,0,"no",1373136379000,1373136379000
873976922,"120796322",101054992,0,"no",1373257272000,1374894639000
883145822,"120796322",72462182,0,"no",1373850809000,1374900239000
872618852,"120796322",70136202,0,"no",1373161057000,1374517709000
895406182,"120796322",11405880,0,"no",1374671483000,1374863671000
892969832,"120796322",102732482,0,"yes",1374513455000,1374513455000
860204392,"120796322",80228032,0,"yes",1372274834000,1372274834000
815598452,"120796322",78304472,0,"yes",1369307365000,1369307365000
894715252,"120796322",74118522,0,"no",1374617326000,1374922760000
891626872,"120796322",99855192,0,"yes",1374428169000,1374428207000
894023802,"120796322",103161952,0,"no",1374582551000,1374582551000
859558522,"120796322",94340952,0,"no",1372229768000,1374770852000
828489852,"120796322",12319108,0,"no",1370204926000,1374666375000
891641982,"120796322",97949082,0,"yes",1374429020000,1374429020000
891607942,"120796322",64103312,0,"yes",1374427119000,1374427119000
891052682,"120796322",40066502,0,"yes",1374370701000,1374370701000
838368652,"120796322",36695292,0,"no",1370834382000,1374620460000
866759312,"120796322",10672990,0,"yes",1372732222000,1372732222000
889908112,"120796322",3942087,0,"yes",1374274185000,1374274185000
898786712,"120796322",76006152,0,"yes",1374883305000,1374883309000
893563032,"120796322",92539262,0,"yes",1374540641000,1374540641000
833079972,"120796322",94023582,0,"yes",1370468565000,1370468565000
815343272,"120796322",10949225,0,"no",1369278886000,1374678092000
820195502,"120796322",10084773,0,"yes",1369666582000,1369666603000
898437042,"120796322",10093470,0,"yes",1374863426000,1374863426000
899362482,"120796322",54453632,0,"no",1374939128000,1374939128000
815711162,"120796322",93658482,0,"yes",1369316043000,1369316043000
870882492,"120796322",9929618,0,"yes",1373033534000,1373033534000
889765052,"120796322",82232262,0,"yes",1374265764000,1374265764000
838011332,"120796322",11369587,0,"no",1370815109000,1374555657000
891230412,"120796322",7535592,2,"yes",1374388645000,1374388645000
883872972,"120796322",102046692,0,"yes",1373901844000,1373901844000
843800782,"120796322",37154262,0,"no",1371167632000,1374608198000
870083022,"120796322",11386443,0,"yes",1372960595000,1372960595000
816054992,"120796322",5940944,0,"no",1369333829000,1369333829000
897966802,"120796322",97257912,0,"no",1374837273000,1374837273000
889961432,"120796322",26115722,0,"no",1374277424000,1374277424000
855725022,"120796322",53880942,0,"no",1372002684000,1374868792000
815356642,"120796322",15153581,0,"no",1369279539000,1369279539000
891660002,"120796322",69734312,0,"yes",1374430063000,1374430063000
894580472,"120796322",48409692,0,"yes",1374610939000,1374610939000
837236472,"120796322",95259902,0,"no",1370750175000,1370750175000
883596792,"120796322",12314700,0,"no",1373888071000,1373888071000
820415582,"121340242",7940548,0,"no",1369678180000,1369678180000
820547952,"121340242",7473352,0,"no",1369685253000,1369685253000
824430962,"121340242",57347222,0,"no",1369926215000,1369926215000
825930772,"121561082",57347222,0,"no",1370015598000,1370015598000
821118022,"121561082",70798862,0,"yes",1369719144000,1369719144000
821314552,"121561082",7473352,0,"no",1369743786000,1369743786000
821118602,"121561162",70798862,0,"yes",1369719206000,1369719206000
823531422,"121561162",7473352,0,"no",1369864428000,1369864431000
825930962,"121561162",57347222,0,"no",1370015604000,1370015604000
822240222,"121561162",49930402,0,"yes",1369785678000,1369785678000
821380122,"121587692",61843872,0,"yes",1369747568000,1369747568000
821445932,"121587692",13753718,0,"yes",1369750929000,1369750929000
825929642,"121587692",57347222,0,"no",1370015545000,1370015545000
824254922,"121587692",7473352,0,"no",1369916203000,1369916203000
857138692,"121595672",62986222,0,"yes",1372092184000,1372092184000
862564912,"121595672",47798962,0,"yes",1372433504000,1372433504000
862905412,"121595672",40438282,0,"no",1372451141000,1372583201000
821448152,"121595672",62951482,0,"yes",1369751029000,1369751029000
857073912,"121595672",87537882,0,"no",1372089579000,1372089579000
822487362,"121724982",7473352,0,"no",1369797218000,1369797218000
825931112,"121724982",57347222,0,"no",1370015611000,1370015611000
822355322,"121724982",65971052,0,"yes",1369790968000,1369790968000
826554642,"121760432",57347222,0,"no",1370048933000,1370048933000
827235122,"121760432",7473352,0,"no",1370108514000,1370212307000
822590152,"121760432",70798862,0,"yes",1369803794000,1369803794000
822590992,"121760512",70798862,0,"yes",1369803877000,1369803877000
828628532,"121760512",7473352,0,"no",1370212290000,1370212290000
826555712,"121760512",57347222,0,"no",1370049003000,1370049003000
835743892,"121760512",78304472,0,"no",1370634666000,1370634666000
67020343,"12189252",8160951,0,"no",1264005348000,1264005348000
67006077,"12189252",6236306,0,"yes",1263991312000,1263991312000
65929634,"12189252",6024221,0,"yes",1262869651000,1262869651000
66869934,"12189252",9476768,0,"yes",1263850579000,1263850579000
65929421,"12189252",8757144,0,"no",1262869311000,1262869311000
67026915,"12189252",1752468,0,"yes",1264010147000,1264010147000
67039467,"12189252",11255113,0,"yes",1264017913000,1264017913000
826353922,"122205602",12345143,0,"no",1370037327000,1372188762000
837955332,"122205602",53880942,0,"yes",1370812048000,1370812048000
835648772,"122205602",70136202,0,"yes",1370629911000,1370629911000
826614022,"122205602",28268712,0,"yes",1370052542000,1370052542000
826038022,"122205602",95259902,0,"yes",1370020728000,1370020728000
854616332,"122205602",35115162,0,"yes",1371907175000,1371907175000
841194252,"122205602",81779042,0,"yes",1371000708000,1371000708000
833435662,"122205602",86952062,2,"yes",1370485879000,1370485879000
854431252,"122205602",9319447,0,"no",1371880844000,1372360150000
858918422,"122205602",2004553,0,"no",1372192100000,1372192100000
854786072,"122205602",38465162,0,"no",1371918390000,1371918390000
854369052,"122205602",63526522,0,"yes",1371874162000,1371874162000
848388642,"122205602",14022546,0,"yes",1371499492000,1371499492000
856822072,"122205602",54453632,0,"no",1372078519000,1372078519000
827558712,"122205602",74415742,0,"yes",1370130637000,1370130637000
838450232,"122205602",95330362,0,"yes",1370839514000,1370839514000
828484922,"122205602",14548554,0,"yes",1370204642000,1370204642000
843955002,"122205602",33998652,0,"no",1371175557000,1371507916000
828569152,"122205602",36695292,0,"no",1370209104000,1370209104000
858090822,"122205602",1163184,0,"yes",1372135010000,1372135010000
854736712,"122205602",80914552,0,"no",1371915364000,1371915364000
825913682,"122205602",10949225,0,"yes",1370014743000,1370014743000
843528532,"122205602",35774372,1,"yes",1371153165000,1371153165000
854315092,"122205602",11457196,0,"yes",1371870255000,1371870255000
861756502,"122205602",69475072,1,"yes",1372372512000,1372372512000
855030362,"122205602",11936572,0,"yes",1371935236000,1371935236000
854715742,"122205602",11444565,0,"no",1371914105000,1372371946000
851617382,"122205602",21549981,0,"yes",1371692714000,1371692714000
828380522,"122205602",37154262,0,"yes",1370199308000,1370199308000
860608362,"122205602",5371072,0,"yes",1372294736000,1372294736000
826118252,"122205602",42948432,0,"no",1370024816000,1370024816000
861361782,"122205602",89989632,0,"yes",1372352807000,1372352807000
851855992,"122205602",18940091,0,"no",1371707602000,1372341868000
858807932,"122205602",94340952,0,"no",1372187309000,1372204323000
839368322,"122205602",4136307,0,"yes",1370893747000,1370893747000
827001482,"122205602",71953032,1,"yes",1370094019000,1371867160000
826162062,"122205602",5940944,0,"no",1370027143000,1371582796000
860998542,"122205602",93658482,0,"no",1372329790000,1372329790000
861655702,"122205602",6794673,0,"yes",1372367116000,1372367116000
831472792,"122205602",63776782,0,"yes",1370374487000,1370374487000
828587162,"122205602",13576812,0,"no",1370210117000,1372350011000
861128092,"122205602",61042172,2,"yes",1372340307000,1372340307000
848567202,"122205602",39792782,0,"no",1371506834000,1372366848000
833310882,"122205602",13037102,0,"yes",1370480057000,1370480057000
834142372,"122205602",11486023,0,"no",1370538963000,1371568033000
861172132,"122205602",68968522,0,"yes",1372342819000,1372342819000
828490662,"122205602",12319108,0,"yes",1370204976000,1370204976000
861751722,"122205602",12844176,0,"yes",1372372215000,1372372215000
847392172,"122205602",32231042,0,"yes",1371440450000,1371440450000
852891312,"122205602",89260432,0,"no",1371775361000,1372129773000
826250932,"122205602",34746502,0,"yes",1370031690000,1370031690000
826067892,"122205602",62669832,0,"no",1370022245000,1370022245000
852622012,"122205602",98805242,0,"yes",1371760686000,1371760686000
840030912,"122205602",94310762,0,"no",1370928057000,1372127492000
832774862,"122205602",94023582,0,"no",1370455440000,1372340778000
854262482,"122205602",12314700,0,"no",1371866727000,1371866727000
826762452,"122205602",267297,0,"no",1370063244000,1370064037000
854712542,"122205602",7777921,1,"yes",1371913892000,1371913919000
826259432,"122205602",50611862,0,"no",1370032142000,1370032142000
843883242,"122205602",12890919,0,"yes",1371171764000,1371171764000
826149362,"122205602",12918907,0,"no",1370026399000,1372275694000
826000632,"122205602",7789401,0,"yes",1370018932000,1370018932000
859884542,"122205602",8864750,0,"yes",1372259923000,1372321065000
836608512,"122414362",8286426,0,"yes",1370704788000,1370704833000
829042182,"122414362",94007722,0,"no",1370233384000,1370233384000
836720902,"122414362",3542263,0,"yes",1370712036000,1370712036000
832069382,"122414362",41748062,0,"no",1370403646000,1370403646000
828960262,"122414362",32942122,1,"yes",1370228792000,1370228799000
835824142,"122414362",91484092,0,"no",1370638907000,1370638907000
836938512,"122414362",71473642,0,"yes",1370727312000,1370727312000
827588122,"122414362",62669832,0,"no",1370132671000,1370132671000
828871202,"122414362",63526522,0,"yes",1370224497000,1370224497000
830509612,"122414362",38465162,0,"no",1370310415000,1370310415000
835822892,"122414362",2643051,0,"no",1370638839000,1370724093000
827489582,"122414362",90288642,0,"yes",1370125785000,1370125785000
827594802,"122414362",95259902,0,"yes",1370133172000,1370133172000
830553912,"122414362",12345143,0,"yes",1370312470000,1370312470000
828799802,"122414362",2981856,0,"no",1370221211000,1370221211000
828167482,"122414362",15153581,0,"yes",1370188701000,1370188701000
835686972,"122414362",9025151,0,"no",1370631827000,1370712357000
827987782,"122414362",76041182,0,"no",1370176629000,1370176629000
835605832,"122414362",31107902,0,"yes",1370627834000,1370627834000
827468362,"122414362",10949225,0,"yes",1370124266000,1370124266000
833216342,"122414362",92971662,1,"yes",1370475433000,1370475433000
833137502,"122414362",57024022,0,"no",1370471349000,1370471349000
834362722,"122414362",12314700,0,"no",1370549214000,1370549214000
835897702,"122414362",80914552,0,"no",1370642991000,1370642991000
835885172,"122414362",50611862,0,"no",1370642249000,1370642249000
827769972,"122414362",5940944,0,"yes",1370146182000,1370146182000
835705982,"122414362",45067622,0,"yes",1370632788000,1370632788000
827517822,"122414362",26280552,0,"yes",1370127802000,1370203273000
835701892,"122414362",9319447,0,"yes",1370632595000,1370632891000
828756362,"122414362",36429712,0,"yes",1370219175000,1370219175000
828978322,"122414362",5955951,0,"no",1370229693000,1370458902000
835932082,"122414362",41478652,0,"no",1370645131000,1370645131000
833247682,"122414362",94023582,0,"yes",1370476957000,1370476957000
827567562,"122414362",95041362,0,"no",1370131271000,1370131271000
836222412,"122414362",96588212,0,"no",1370662863000,1370662863000
829120992,"122414362",13642670,0,"no",1370240038000,1370240038000
828860642,"122414362",61099992,0,"yes",1370224025000,1370224025000
830476262,"122414362",93327412,0,"yes",1370308842000,1370308851000
835891942,"122414362",12609738,0,"yes",1370642653000,1370642653000
835677162,"122414362",34746502,0,"yes",1370631333000,1370631333000
835394292,"122414362",91001612,0,"yes",1370617905000,1370617905000
836447732,"122414362",74077392,0,"yes",1370693116000,1370693116000
835586552,"122414362",10505791,0,"no",1370626904000,1370626904000
834567162,"122414362",12890919,0,"no",1370559457000,1370730215000
66208770,"12245066",6850777,0,"yes",1263168825000,1263168825000
66739225,"12245066",2251804,0,"no",1263693947000,1263693947000
66695197,"12245066",7323971,0,"yes",1263653793000,1263653793000
65994798,"12245066",1933697,0,"no",1262917457000,1262917754000
66118462,"12245066",11080545,0,"no",1263059398000,1263059398000
65963090,"12245066",10672990,0,"yes",1262895286000,1263653936000
65961812,"12245066",6144788,0,"no",1262894539000,1262894539000
66605663,"12245066",7709295,0,"no",1263555025000,1263555025000
66226785,"12245066",10943952,1,"yes",1263181419000,1263181419000
66026083,"12245066",3653385,0,"no",1262964041000,1262964041000
66754927,"12245066",3730872,0,"no",1263731998000,1263731998000
66178428,"12245066",7971274,0,"no",1263143923000,1263143923000
66085503,"12245066",2373984,0,"no",1263007889000,1263007889000
66230657,"12245066",11115395,0,"no",1263184433000,1263184433000
66737048,"12245066",7663507,0,"yes",1263691399000,1263691399000
66701982,"12245066",5931616,0,"no",1263659328000,1263659328000
66065065,"12245066",9518358,0,"no",1262989668000,1262989668000
66413740,"12245066",8969545,1,"yes",1263350915000,1263521172000
65993901,"12245066",11051504,0,"yes",1262916791000,1262916791000
66696111,"12245066",6409050,0,"no",1263654625000,1263654625000
66026427,"12245066",10949225,0,"yes",1262964303000,1262964303000
66144967,"12245066",4625734,1,"no",1263082259000,1263743021000
66735318,"12245066",5127353,0,"yes",1263689394000,1263689394000
66032599,"12245066",9747373,0,"no",1262968455000,1263424204000
66695140,"12245066",5022647,0,"no",1263653733000,1263653733000
830773552,"122660842",7940548,0,"no",1370327492000,1370327492000
830947642,"122660842",7473352,0,"no",1370348829000,1370348829000
943281522,"122660842",10093470,0,"no",1377809361000,1377809361000
941383612,"122660842",108615392,0,"no",1377700875000,1377700875000
942966222,"122660842",106045882,0,"no",1377794743000,1377794743000
933149922,"122660842",57347222,0,"no",1377141145000,1377141145000
899417382,"122836952",100834352,0,"no",1374942625000,1374942625000
892103732,"122836952",100953792,0,"yes",1374455278000,1374455278000
901631812,"122836952",7473352,0,"no",1375108887000,1375108887000
872503162,"122836952",101065072,0,"yes",1373152659000,1373152659000
896664712,"122836952",57347222,0,"no",1374752008000,1374752008000
830804162,"122836952",7940548,0,"no",1370331814000,1370331838000
904318692,"122836952",104370202,0,"no",1375268325000,1375268325000
897854952,"122836952",11018021,0,"no",1374820144000,1374820144000
831308032,"122896832",7940548,1,"yes",1370367096000,1380801308000
988911952,"122896832",7473352,0,"no",1380716262000,1380716262000
831313232,"122896832",96341092,1,"yes",1370367330000,1370367341000
982881902,"122896832",10093470,0,"no",1380310641000,1380310641000
990684022,"122896832",100397572,0,"yes",1380820348000,1380820348000
831555232,"122896832",95984242,0,"yes",1370378160000,1370378160000
988949942,"122896832",91340042,0,"no",1380718741000,1380718741000
67596800,"12291961",7784531,0,"yes",1264598217000,1264598217000
67617280,"12291961",9246317,0,"yes",1264614695000,1264614695000
66318598,"12291961",10159851,0,"no",1263263015000,1263263015000
67729679,"12291961",8320207,0,"no",1264716182000,1264716182000
66303512,"12291961",2937008,0,"yes",1263252597000,1263252597000
66324258,"12291961",10077930,0,"yes",1263266861000,1263266861000
67540007,"12291961",8720802,0,"yes",1264536854000,1264536854000
68745523,"12291961",10164813,0,"yes",1265759570000,1265759570000
67584571,"12291961",2039012,0,"yes",1264568520000,1264568520000
66371904,"12291961",2021906,0,"yes",1263323548000,1263323548000
67683143,"12291961",7906126,0,"yes",1264671080000,1264671080000
67542863,"12291961",643981,0,"no",1264538573000,1264538573000
67577689,"12291961",3125708,0,"yes",1264562900000,1264562900000
66511201,"12291961",1916721,0,"yes",1263443386000,1263443386000
66567017,"12291961",8529238,0,"yes",1263507138000,1263507138000
66568809,"12291961",622260,0,"yes",1263508285000,1263508285000
66985835,"12291961",10819816,0,"yes",1263955463000,1263955645000
67720313,"12291961",8197324,0,"yes",1264710448000,1264710448000
68742017,"12291961",11412272,0,"no",1265757147000,1265757147000
67542921,"12291961",5982213,0,"yes",1264538601000,1264538601000
67653515,"12291961",10262239,0,"yes",1264637730000,1264637730000
67021221,"12291961",9969979,1,"yes",1264006045000,1264006045000
66512556,"12291961",6254111,0,"yes",1263444735000,1263444735000
68630189,"12291961",10400905,0,"no",1265656728000,1265656728000
66324142,"12291961",11187504,0,"no",1263266768000,1263266768000
66508724,"12291961",399056,0,"yes",1263441083000,1263441083000
67588536,"12291961",1472508,0,"yes",1264573693000,1264573693000
66331579,"12291961",8814027,0,"yes",1263272820000,1263272820000
68629198,"12291961",8823184,0,"no",1265656249000,1265656249000
68681422,"12291961",9075197,0,"yes",1265693644000,1265693644000
68181456,"12291961",11256035,0,"no",1265172561000,1265172563000
67592148,"12291961",6254,0,"yes",1264585293000,1264585293000
68695510,"12291961",2624745,0,"yes",1265726324000,1265726324000
66346970,"12291961",7602167,0,"yes",1263306133000,1263306133000
67625956,"12291961",7585366,0,"no",1264620201000,1264620201000
68631792,"12291961",10828465,0,"no",1265657656000,1265657656000
67728889,"12291961",11320132,0,"yes",1264715698000,1264715698000
833766662,"123141372",80914552,0,"no",1370518207000,1370518207000
865724422,"123141372",10085080,0,"yes",1372686397000,1372686397000
870357772,"123141372",5940944,0,"no",1372981000000,1372981000000
836918032,"123141372",95259902,0,"yes",1370725852000,1370725852000
864618002,"123141372",53403882,0,"no",1372609343000,1372609343000
848686102,"123141372",9824121,0,"yes",1371512396000,1371512396000
854179102,"123141372",97999972,0,"no",1371861492000,1372985464000
856322592,"123141372",74077392,0,"yes",1372036866000,1372036866000
848934432,"123141372",36695292,0,"no",1371524877000,1371524877000
865165602,"123141372",95697422,0,"yes",1372640475000,1372640475000
868292142,"123141372",60925542,0,"yes",1372829421000,1372829421000
870880562,"123141372",9929618,0,"yes",1373033433000,1373033433000
870281272,"123141372",37154262,0,"no",1372974799000,1373048678000
865312312,"123141372",7903014,0,"yes",1372648915000,1372648915000
866261562,"123141372",97257912,0,"no",1372708649000,1372708649000
865854012,"123141372",83523652,1,"yes",1372692118000,1372692145000
833321802,"123141372",11503485,0,"no",1370480541000,1370480541000
858007122,"123141372",89260432,0,"yes",1372129893000,1372129893000
866497362,"123141372",100385442,0,"yes",1372718944000,1372718944000
860998742,"123141372",93658482,0,"no",1372329808000,1372329808000
864340832,"123141372",13034596,0,"no",1372572068000,1373059852000
866507872,"123141372",12227862,0,"no",1372719482000,1372719482000
870861412,"123141372",2004553,0,"no",1373032267000,1373032267000
864269672,"123141372",96756032,0,"no",1372563909000,1372563909000
835586162,"123141372",81661842,1,"yes",1370626885000,1370626901000
864615282,"123141372",11617078,0,"no",1372609192000,1373057415000
870862452,"123141372",8286426,0,"yes",1373032337000,1373032368000
833137012,"123141372",57024022,0,"no",1370471317000,1370471317000
869527412,"123141372",6010584,0,"no",1372909134000,1372957205000
862385782,"123141372",94340952,0,"no",1372423755000,1373032327000
833838722,"123141372",42948432,0,"no",1370523426000,1370523426000
870120322,"123141372",76041182,0,"yes",1372963079000,1372963079000
857825672,"123141372",78304472,0,"no",1372120892000,1373061375000
869597332,"123141372",11949892,0,"yes",1372914972000,1372914972000
854081692,"123141372",39792782,0,"no",1371855617000,1373057356000
865699232,"123141372",547432,1,"yes",1372685111000,1372685123000
869784992,"123141372",11386443,0,"no",1372940745000,1373058679000
833764002,"123141372",30124902,0,"yes",1370517980000,1370517980000
871399332,"123141372",12903123,0,"yes",1373061648000,1373061648000
868622502,"123141372",9319447,0,"no",1372861723000,1373060529000
833266342,"123141372",14548554,0,"no",1370478028000,1370478028000
870553772,"123141372",12314700,0,"no",1372995896000,1372995896000
833836462,"123141372",11622953,0,"no",1370523288000,1373062734000
864161712,"123141372",10327950,0,"no",1372555077000,1373045472000
833459632,"123141372",62669832,0,"no",1370487024000,1370487024000
