id,name,city,address_1,address_2,lat,lon
24457422,"Christ Church PCA","Katy","10818 Gaston Rd",,29.746408,-95.823593
24469527,"Microsoft Office","Houston","750 Town and Country Blvd., 10th Floor - ""James Bowie"" Room",,29.760427,-95.369804
24469527,"Microsoft Office","Houston","750 Town and Country Blvd., 10th Floor - ""James Bowie"" Room",,29.778584,-95.56014
24474793,"2315 N Main St","Houston","2315 N Main Street, ",,29.78119,-95.36437
24489046,"NRI at Baylor College of Medicine","Houston","1250 Moursund St",,29.709326,-95.39711
24543318,"Camp Cullen, Lake Livingston r/t party bus transp included","Houston","r/t party bus transp included",,29.760427,-95.369804
24581652,"Global Online Hackathon","Any City","Any Street",,36.778259,-119.417931
24590544,"Folklife Festival","San Antonio","801 East Cesar E. Chavez Blvd",,29.416616,-98.482216
24598805,"Miracle Center Church","Houston","12288 Westheimer Road, Suite 340",,29.737511,-95.597412
24599131,"Leonel Castillo Community Center","Houston","2101 South St",,29.778248,-95.367058
24630484,"Wolf Pen Creek","College Station","1015 Colgate Dr",,30.6,-96.309998
24631483,"Mosaic Bar & Lounge","Houston","5927 Almeda Road #140",,29.714977,-95.380829
24631497,"Discovery Green - Downtown Houston","Houston","1500 McKinney St",,29.75415,-95.360535
24631511,"Studio Sassafras","Houston","1507 Chestnut",,29.773659,-95.357971
24631559,"Gossip Ultra Lounge ","Houston","114 Main Street ",,29.669981,-95.249519
24632027,"Louisiana Superdome, New Orleans LA","New Orleans","1500 Sugar Bowl Dr, New Orleans, LA 70112",,29.951059,-90.0812
24632143,"TIBCO Software, Inc. ","Stafford","4800 Sugar Grove Blvd. ",,29.643724,-95.582626
24638302,"Hope City Church","Houston ","935 Echo Ln",,29.779911,-95.52612
24643471,"Dessert Gallery","Houston","3600 Kirby at Richmond ",,29.733559,-95.419312
24654772,"E220","Houston","Cullen College of Engineering Building 2, University of Houston",,29.723446,-95.34113
24654772,"E220","Houston","Cullen College of Engineering Building 2, University of Houston",,29.724648,-95.345047
24659402,"Westside Event Center Pearland, TX","Houston","2150 Country Place Parkway, Pearland, TX",,29.571817,-95.384499
24662284,"Pappadeaux's Seafood Kitchen","Houston","2525 South Loop W",,29.676748,-95.41655
24680152,"Opa Greek Taverna","Houston","13203 Jones Rd ",,29.965395,-95.585556
24686268,"rehab bar on the bayou","Houston","1658 Enid Street",,29.807608,-95.375305
24688547,"Hunan's Fine Dining Restaurant","Houston","3835 Bellaire Blvd",,29.70536,-95.438057
24689420,"Planet Funk Academy","Houston","5731 Logan Lane",,29.760334,-95.419846
24693339,"Grand Villa Oasis Pool","Katy","1550 Katy Gap Road",,29.767273,-95.78421
24701250,"ShareSpace","Houston","2201 Preston St",,29.755329,-95.350517
24705796,"Smelly Pot","Houston","6348 Corporate",,29.70883,-95.552071
24736199,"Bayou City Event Center Houston","Houston"," 9401 Knight Rd, Houston, Texas 77045",,29.669245,-95.398918
24737998,"750 Town and Country Boulevard ","Houston","Suite 710",,30.717028,-95.548653
24740933,"Houston Baptist University","Houston","7502 Fondren Rd",,29.692987,-95.514755
24745317,"D Bar","Houston","4409 Dowling St.  ",,29.726578,-95.370995
24745891,"Hudson Mercantile Bldg","New York","500 West 36th Street",,40.755863,-73.99865
24747004,"广东菜","Houston","9630 Clarewood Dr",,29.707682,-95.550087
24747861,"Conservatory Underground Beer Garden And Food Hall","Houston","1010 Prairie Street",,29.76028,-95.36149
24752764,"Alamo Drafthouse (Mason Park) in Katy","Katy","531 South Mason Road",,29.776566,-95.749672
24752771,"EDWARDS GREENWAY GRAND PALACE STADIUM 24 & RPX","Houston","3839 Weslayan, Houston, TX 77027",,29.731335,-95.440842
24752781,"River Oaks Theatre","Houston","2009 West Gray, at Shepherd, Houston, TX, 77019",,29.75285,-95.409119
24754067,"Edwards Houston Marq’E Stadium 23","Houston","7620 Katy Fwy, Houston, TX 77024",,0,0
24763080,"The facility","Houston","1032 obiwan lane",,29.760427,-95.369804
24764564,"The New Potato","Houston","3519 Clinton Dr",,29.764982,-95.333878
24768680,"The Antiquarium","Houston","3021 Kirby Dr",,29.737841,-95.418076
24770270,"The Westin Galleria Houston","Houston","5060 W Alabama St",,29.738262,-95.464722
24779938,"Christ's Mercy Church","Katy","3506 Porter Road",,29.825119,-95.789322
24781761,"Hank's Creek Camp Ground - Lake Sam Rayburn","Huntington","Huntington, TX 75949",,31.271765,-94.566574
24795060,"Tour de Hood","Houston","2305 Wheeler Ave",,29.727423,-95.37145
24795849,"Alamo Drafthouse Cinema - Vintage Park","Houston","114 Vintage Park Blvd, Houston, TX 77070",,29.994596,-95.572609
24801702,"Houston Wellness Alliance Rx","Houston","2550 Gray Falls Drive",,0,0
24805175,"Online","San Francisco","Online",,37.774929,-122.419418
24817893,"Ooples Anime","Houston","6670 Antoine Drive, Houston, Texas 77091",,29.861448,-95.473297
24817940,"Thirteen Heights Bar","Houston","1537 N Shepherd Dr, Houston, TX 77008",,29.799149,-95.410103
24821055,"Studio Movie Grill City Centre ","Houston ","822 Town and Country Blvd ",,29.78162,-95.56102
24828646,"Concrete Cowboy","Houston","5317 Washington Ave.",,29.770313,-95.415703
24831113,"The Mosaic Bar & Lounge","Houston","5927 Almeda Rd, Ste 190K",,0,0
24836797,"Cinemark at Pearland ","Pearland","Hwy. 288 and Hwy. 518",,29.559999,-95.279999
24836873,"Starbucks (Pearland SCR)","Pearland ","11520 Shadow Creek Pkwy",,29.6,-95.389999
24855638,"Memorial Park ","Houston","7575 North Picnic Lane Houston, TX 77007 ",,29.767061,-95.447784
24855657,"Denny's Diner","Houston","7300 Washington Ave, Houston, TX 77007 ",,29.778322,-95.429184
24863706,"Station Houston","Houston","1301 Fannin St. Suite 2440",,29.753536,-95.365768
24863717,"Station Houston","Houston","1301 Fannin St, Suite 2440",,29.753536,-95.365768
2496411,"Hughes Hangar","Houston","2811 Washington Avenue",,29.768663,-95.387825
2504921,"Kung Fu Saloon","Houston","5317 Washington Avenue",,29.77009,-95.415161
251727,"TAN TAN Restaurant","Houston","6816 Ranchester Dr",,29.70564,-95.54535
2545101,"TBD","Houston","TBD",,29.7634,-95.3634
256548,"Hermann Park","Houston","6000 Fannin St",,29.72224,-95.39187
2589191,"LNM China Gourmet","Houston","9600 Bellaire Blvd # 105",,29.706034,-95.55085
2610101,"Museum of Fine Arts -Gift Shop","Houston","5601 Main Street",,29.725767,-95.38961
2618501,"Diverse Works Art Space Inc","Houston","1117 East Fwy",,29.768543,-95.355835
262224,"Houston Galleria","Houston","5085 Westheimer Rd # 2566",,29.740601,-95.464043
2709611,"Reliant Center","Houston","One Reliant Park",,29.685354,-95.4077
2838741,"Starbucks","Houston","12850 Memorial Drive",,29.772846,-95.560822
288423,"Sims Bayou Urban Nature Center","Houston","3997 River Dr",,29.68658,-95.27269
289316,"Cullen Sculpture Garden","Houston","1001 Bissonnet St",,29.726143,-95.391014
2959161,"The Concert Pub North","Houston","2470 FM 1960 West",,30.004985,-95.467659
3130651,"Houston Museum District ","Houston","77006",,29.743151,-95.388718
316558,"Dean's Credit Clothing","Houston","316 Main St","(Preston & Congress)",29.762135,-95.36089
317762,"Cahill's on Durham","Houston","903 Durham Dr",,29.769726,-95.410576
320656,"Jung Center Of Houston","Houston","5200 Montrose Blvd.",,29.726718,-95.391411
324646,"Alamo Drafthouse at West Oaks","Houston","1000 W Oaks Mall (Hwy. 6 at Westheimer)",,29.726891,-95.658142
3267892,"Coaches Pub Midtown","Houston","2204 Louisiana St Ste D",,29.749315,-95.374916
3342702,"BB's Cafe","Houston","2701 White Oak Dr.",,29.78134,-95.387947
3456572,"Brasserie 19","Houston","1962 W. Gray",,29.75342,-95.407249
351810,"Hyatt Regency Houston Downtown","Houston","1200 Louisiana Street",,29.756899,-95.369507
3660732,"Lakewood Church","Houston","3700 Southwest Freeway",,29.730219,-95.435806
372410,"The Coffee Groundz","Houston","2503 Bagby St",,29.74881,-95.378982
377105,"Champps Americana","Houston","1121 Uptown Park Rd, Houston, TX",,29.75,-95.47
377809,"Big Easy Social & Pleasure Club","Houston","5731 Kirby Drive",,29.721083,-95.41849
3842072,"Reliant Stadium","Houston","2 Reliant Park",,29.696186,-95.414398
384352,"Lawndale Art Center","Houston","4912 Main Street",,29.729749,-95.386495
3931442,"Houston Public Library","Houston","500 McKinney",,29.759493,-95.369194
395536,"Continental Club","Houston","3700 Main St ","(Midtown, at Main & Alabama)",29.738452,-95.379758
4028052,"Phoenicia Specialty Foods","Houston","1001 Austin Street ",,29.75486,-95.361458
4071812,"Cactus Music","Houston","2110 Portsmouth",,29.733397,-95.410904
412052,"University of Houston - Clear Lake","Houston","2700 Bay Area Blvd.",,29.577456,-95.106606
413455,"Star Ice & Teriyaki","Houston","9889 Bellaire Blvd","suite # 113",29.704535,-95.554825
4244562,"Sundance Cinemas @ Bayou Place,. 77002","Houston"," 510 Texas Ave",,29.76277,-95.367218
4249702,"Wortham Theater","Houston","501 Texas Ave",,29.762915,-95.36602
434933,"Fung's Kitchen","Houston","7320 Southwest Fwy",,29.701809,-95.51654
4350492,"Sky High Sports","Houston","10510 Westview Drive",,29.791409,-95.557213
4383092,"Hardy & Nance Street Studios","Houston","902 Hardy Street at Nance",,29.768812,-95.351082
446244,"That Pizza Place","Houston","3322 Ella Blvd","N of 610 just S of 34th",29.816555,-95.429176
4481252,"Datafiniti","Houston","1250 Wood Branch Park Dr., Ste. 610",,29.787991,-95.598442
4488092,"Texas Buddhist Association","Houston","6969 Westbranch Drive",,29.701563,-95.606834
4502252,"Leon's Lounge","Houston","1006 McGowen Street",,29.745029,-95.373642
4512352,"Scout Bar","Houston","18307 Egret Bay Boulevard",,29.543039,-95.103577
4567062,"Boheme Cafe & Wine Bar","Houston","307 Fairview",,29.747997,-95.386032
472014,"Sculptures By Design Studio Greenway Plaza location","Houston","Weslayan Tower #200","Compass Bank Building",29.811249,-95.428345
4728062,"The Menil Collection","Houston","1533 Sul Ross Street",,29.737185,-95.397685
4728232,"Happy Zone KTV","Houston","9889 Bellaire Blvd",,29.703388,-95.553619
4768402,"The Mink","Houston","3718 Main Street",,29.738142,-95.379898
4815632,"Katz's Houston Deli","Houston","616 Westheimer Road",,29.745106,-95.389481
4851602,"Brown Theater at Wortham Center","Houston","501 Texas",,29.755873,-95.332924
486233,"Byzantine Fresco Chapel Museum","Houston","4011 Yupon Street",,29.736492,-95.395355
486233,"Byzantine Fresco Chapel Museum","Houston","4011 Yupon Street",,29.736874,-95.39568
490914,"Super Happy Fun Land","Houston","3801 Polk St",,29.741106,-95.342636
492980,"WAREHOUSE LIVE BALLROOM","Houston","813 SAINT EMANUEL ST",,29.752659,-95.35437
4966842,"Champps Houston Uptown Park!!!!","Houston","1121 Uptown Park Blvd. ",,29.757122,-95.456696
5122492,"Hibachi Grill & Buffet Restaurant","Houston","12183 Katy Fwy - Suite H",,29.783691,-95.601074
516825,"Houston Museum Of Natural Science","Houston","One Hermann Circle Drive",,29.718582,-95.38137
5203092,"Houston Food Bank","Houston","535 Portwall Street",,29.780647,-95.274605
5221892,"The Railyard Houston","Houston","4206 San Felipe Street",,29.746778,-95.449203
5274002,"Sun & Ski Sports","Houston","6100 Westheimer Rd # 126",,29.738684,-95.490448
528677,"Hobby Center for the Performing Arts","Houston","800 Bagby Street",,29.761705,-95.36874
534703,"Ziggy's Healthy Grill","Houston","302 Fairview",,29.748226,-95.38571
5415592,"Fitzeralds","Houston","2706 White Oak",,29.781635,-95.38797
5415682,"Fitzgerald's","Houston","2706 White Oak Drive",,29.781635,-95.38797
5422282,"University of Houston","Houston","4800 Calhoun Road",,29.71809,-95.336479
553614,"Thai Gourmet","Houston","6324 Richmond Avenue",,29.731848,-95.494858
5743332,"Houston Public Library, Julia Ideson Building","Houston","550 McKinney Street",,29.759233,-95.36879
5752142,"Roost Restaurant","Houston","1972 Fairview Street",,29.744852,-95.407455
5818662,"Vinyl Junkie Distro","Houston","4202 Canal Street",,29.749479,-95.332024
5878802,"Celtic Gardens","Houston","2300 Louisiana Street",,29.748833,-95.375214
5938992,"Live At Bayou Place","Houston","530 Texas Avenue",,29.762344,-95.366539
594515,"Toyota Center","Houston","1510 Polk Street",,29.75207,-95.36232
5956552,"Medina Pocket Park","Austin","1100 E. 5th st",,30.263916,-97.731934
6026182,"Dave and Buster's","Houston","7620 Katy Freeway  Houston, TX 77024",,29.784575,-95.463699
6029272,"Discovery Green Park","Houston","1500 Mc Kinney",,29.754162,-95.360657
609682,"Onion Creek","Houston","3106 White Oak Dr, Houston",,29.78158,-95.391014
6105762,"Black Finn","Houston","1910 Bagby Street",,29.752974,-95.375755
6315872,"Edwards Houston Marq*E Stadium 23","Houston","7620 Katy Freeway",,29.784666,-95.463699
6324522,"CULLEN THEATER - WORTHAM CENTER","Houston","501 Texas Avenue ",,29.762915,-95.36602
634013,"The Maple Leaf Pub","Houston","514 Elgin St.",,29.743643,-95.380974
6422802,"Apache Pass in Downtown Texas","Rockdale","9112 N. FM 908",,30.627195,-96.985237
6442902,"Zilker Park","Austin","Zilker Park",,30.26693,-97.772911
6490242,"Asia Society Texas Center","Houston","1370 Southmore Boulevard",,29.726564,-95.384232
6512712,"The Drinkery Midtown","Houston","2416 Brazos St.",,29.748888,-95.378166
6528192,"City Park","New Orleans","City Park 1 Palm Drive",,29.993313,-90.098419
6533872," Racetrack & Fairgorounds","New Orleans","Gentilly Blvd",,29.994972,-90.063591
6534252,"Quiet Valley Ranch","Kerrville ","3876 Highway 16",,29.977665,-99.170006
6619022,"George Brown Convention Center","Houston","1001 Avenida de las Americas",,29.75104,-95.357864
6730212,"Verizon Wireless Theater","Houston","520 Texas Avenue",,29.762514,-95.366959
6759822,"Ragin Cajun Restaurant","Houston","4302 Richmond Avenue",,29.732822,-95.448753
676242,"Avant Garden","Houston","411 Westheimer Rd",,29.744297,-95.386444
676261,"Lai Lai's Dumpling House","Houston","9262 Bellaire Blvd ",,29.705008,-95.546318
676278,"Cafe Express ~ Upper Kirby","Houston","3200 Kirby Dr",,29.73597,-95.419334
676289,"Houston Museum of Natural Science","Houston","1 Hermann Cir Dr",,29.720848,-95.388954
676327,"Onion Creek Cafe","Houston","3106 White Oak Dr",,29.781574,-95.39124
676335,"YAO Restaurant & Bar","Houston","9755 Westheimer Rd",,29.73707,-95.54093
676337,"Sam Houston Park","Houston","1100 Bagby Street",,29.759352,-95.371284
676360,"Texas Rock Gym","Houston","1526 Campbell Rd",,29.797514,-95.5139
676377,"Bayou Music Center","Houston","520 Texas St",,29.762514,-95.366962
676392,"POLONIA RESTAURANT","Houston","1780 Blalock Rd",,29.805906,-95.52401
676408,"Numbers Night Club","Houston","300 Westheimer Rd",,29.744602,-95.384796
676413,"Jet Lounge","Houston","1515 Pease St",,29.749023,-95.364624
676447,"Minute Maid Park","Houston","501 Crawford St",,29.756815,-95.357292
676458,"First Baptist Church","Houston","7401 Katy Fwy",,29.78281,-95.45849
676466,"Warehouse Live","Houston","813 St Emanuel St",,29.752122,-95.354674
676504,"Sam Houston Race Park","Houston","7575 N Sam Houston Pkwy W",,29.935528,-95.528413
677021,"Cynthia Woods Mitchell Pavilion","The Woodlands","2005 Lake Robbins Dr",,30.161593,-95.464029
679960,"Rich's","Houston","2401 San Jacinto St",,29.74488,-95.371412
681587,"Beaver's","Houston","2310 Decatur St",,29.767152,-95.382349
6827842,"Ziller","Houston","10179 Westview Drive",,29.790525,-95.548538
6836852,"Katy High School","Katy","6331 Highway Boulevard",,29.784855,-95.83226
6845992,"BlackFinn American Grille - Houston","Houston","1910 Bagby Street",,29.752974,-95.375755
684946,"Dallas Museum of Art","Dallas","1717 N Harwood St",,32.787275,-96.800212
686837,"Sherlock's Baker St. Pub-West Gray ","Houston","1997A W Gray St",,29.753058,-95.408271
687984,"Discovery Green ","Houston","1500 McKinney St",,29.754343,-95.360619
690079,"Genji","Houston","7964 Westheimer Rd",,29.737867,-95.507744
6916662,"Mongolian Hot Pot & Grill","Houston","5901-A, Westheimer Rd",,29.736942,-95.485001
693692,"The Chocolate Bar","Houston","1835 W Alabama St",,29.738612,-95.406011
693940,"Last Concert Cafe","Houston","1403 Nance St",,29.768342,-95.353225
694841,"Stag's Head Pub","Houston","2128 Portsmouth St",,29.733448,-95.412015
697363,"Museum of Fine Arts","Houston","1001 Bissonnet St",,29.726577,-95.390604
6986852,"Sundance Cinemas","Houston","510 Texas Avenue",,29.762766,-95.367218
700337,"Kim Son","Houston","10603 Bellaire Blvd",,29.703925,-95.566784
705313,"Holocaust Museum Houston","Houston","5401 Caroline Street",,29.725155,-95.385535
7100092,"Barnaby's","Houston","414 West Gray Street",,29.753513,-95.387161
710668,"Space Center Houston","Houston","1601 Nasa Pkwy",,29.549328,-95.096479
7109642,"Constellation Field","Sugar Land","1 Stadium Drive",,29.619678,-95.634949
719936,"The Concert Pub","Houston","5636 Richmond Ave",,29.732027,-95.478134
721120,"The Breakfast Klub","Houston","3711 Travis St",,29.73857,-95.380753
723414,"Forbidden Gardens","Katy","23500 Franz Rd",,29.801982,-95.774959
723482,"Stretching Area at Memorial Park","Houston","1500  W Memorial Loop Dr",,29.77635,-95.428998
726929,"Discovery Green ","Houston","1500 McKinney",,29.754348,-95.360596
747977,"The Ink Spots Museum","Houston","117 E 20th St",,29.803982,-95.397835
748061,"Scout Bar","Webster","Egret Bay Blvd",,29.539534,-95.100087
7538422,"Miller Outdoor Theater","Houston","6000 Hermann Park Drive",,29.719141,-95.387268
754348,"Pearland Town Center","Pearland","Corner of Hwy 288 and FM 518",,29.498893,-95.343426
756412,"McGonigel's Mucky Duck ","Houston","2425 Norfolk St",,29.732559,-95.417182
7577892,"Lumen Lounge","Houston","5020 Kirby Drive",,29.727434,-95.418617
760943,"Sherlock's Baker St. Pub on Westheimer","Houston","10001 Westheimer Rd",,29.735832,-95.550429
7638552,"Apeture (formerly known as Coffee Groundz)","Houston","2503 Bagby St, Houston, TX",,29.748804,-95.378975
776194,"Fitzgerald's","Houston","2706 White Oak Dr",,29.78162,-95.387985
7764572,"Lumen Lounge","Houston","5000 Kirby Drive",,29.727638,-95.418617
781260,"Dewberry Farm","Brookshire","7705 FM 362",,29.838898,-96.094333
7813672,"Alley Theatre (Hubbard Stage)","Houston","615 Texas Ave",,29.761686,-95.365273
7832782,"Houston Maritime Museum","Houston","2204 Dorrington Street",,29.705542,-95.40976
792696,"Rice University","Houston","Main St",,29.744678,-95.374641
7938542,"Miller Outdoor Theater","Houston","6000 Hermann Park Drive",,29.719141,-95.387268
802735,"Lucky's Pub","Houston ","801 St Emanuel St",,29.752748,-95.354297
8046952,"Emo's","Austin"," 2015 E. Riverside",,30.240396,-97.728203
807042,"Barnevelder Movement Arts Complex","Houston","2201 Preston St",,29.75532,-95.350571
8070512,"Pastime Sports Bar & Grille","Houston","12126 Westheimer Rd, Houston, TX 77077",,29.736507,-95.594391
8077832,"Stag's Head Pub","Houston","2128 Portsmouth St.",,29.733404,-95.41114
8082892,"Georgia's Market","Houston","420 Main Street",,29.76091,-95.361977
8094722,"Houston Zoo","Houston","6200 Hermann Park Drive",,29.715687,-95.388916
810106,"Art League of Houston","Houston","1953 Montrose Blvd",,29.751291,-95.39155
8105422,"Union Bar & Lounge","Houston","2708 Bagby Street",,29.747585,-95.380295
811210,"Historic Old Town Spring","Spring","130 Spring School Rd",,30.079087,-95.415981
812023,"Peking Cuisine","Houston","8332 Southwest Fwy",,29.688743,-95.530555
8160832,"Fitzgerald's","Houston","2706 White Oak Drive Blvd",,29.931065,-95.624779
820798,"Jones Hall","Houston","615 Louisiana Street",,29.760866,-95.365019
822208,"Pennison's Sports Bar","Sugar Land","2446 Settlers Way Blvd.",,29.585359,-95.597259
8249872,"START houston","Houston","1121 Delano Street",,29.746357,-95.350525
8255882,"Red Cat Jazz Cafe","Houston","711 Franklin St",,29.764494,-95.362617
828384,"Arena","Houston","7326 Southwest Freeway (at Fondren)",,29.701394,-95.517015
830175,"300 Houston","Houston","925 Bunker Hill Rd.",,29.780286,-95.531698
833552,"Contemporary Arts Museum Houston","Houston","5216 Montrose Boulevard",,29.726835,-95.39111
834669,"Rice University Media Center","Houston","6100 Main Street","MS-549",29.72064,-95.393772
842152,"George Ranch Historical Park","Richmond ","10215 FM 762 RD",,29.49,-95.685593
8450582,"Bistro Des Amis","Houston","2347 University Boulevard",,29.715075,-95.414757
8460772,"White Linen Night Main Stage","Houston","226 19th Street",,29.802919,-95.400421
846264,"Cricket's Creamery & Cafe","Houston","315 W. 19th St",,29.802898,-95.402098
848463,"Chinese Community Center","Houston","9800 Town Park",,29.712848,-95.554507
8503172,"Sugarland Town Square ","Sugarland ","2711 Sugarland Town Center BLVD",,29.596298,-95.619743
851294,"Track 21","Houston","4815 Hwy 6 North",,29.846071,-95.645805
856914,"The Hideaway on Dunvale","Houston","3211 Dunvale Rd",,29.729829,-95.514083
861408,"Sam Houston Park (downtown)","Houston","1000 Bagby Street",,29.760066,-95.370089
861926,"Bayview Duck","Bacliff","3131 Highway 146","(Between Simpson St and Miles Rd)",29.503868,-94.998247
866705,"Houston Piano Company","Houston","1600 West 13th Street",,29.793861,-95.412437
868066,"Williams Water Wall","Houston","2800 S. Post Oak Blvd.",,29.737066,-95.460938
8684432,"Royal Purple Raceway","Baytown","2525 South Farm to Market Road 565",,29.784771,-94.878555
870127,"Wild West Houston","Houston","6101 Richmond Avenue",,29.731169,-95.48716
8714392,"J Black's Houston","Houston","110 South Heights Boulevard",,29.769394,-95.397408
8718192,"Fitzgerald's","Houston","2706 White Oak Drive Blvd",,29.931065,-95.624779
8735592,"The West End","Houston","5320 Westheimer Rd.",,29.739962,-95.470406
877187,"Museum Of Fine Arts Houston - Caroline Wiess Law Building","Houston","1001 Bissonnet Street",,29.725693,-95.390381
8779272,"Georgia's Market","Houston","420 Main Street",,29.76091,-95.361977
8795052,"Johnson Space Center","Houston","2101 Nasa Pkwy #1",,29.550514,-95.092209
8795222,"Pinot's Palette","Houston","5539 Richmond Avenue",,29.731071,-95.474831
884848,"Memorial Park | S. Picnic Loop Lane ","Houston","6501 Memorial Drive",,29.764992,-95.437309
8851682,"Jersey Village Baptist Church","Jersey Village","16518 Jersey Drive",,29.886227,-95.5746
8853322,"START houston","Houston","1121 Delano Street",,29.746223,-95.350296
887474,"Arena Theatre","Houston","7326 Southwest Freeway",,29.701394,-95.517015
889283,"Barnaby's","Houston","414 West Gray",,29.753648,-95.386992
8946942,"AMC First Colony 24","Sugar Land","3301 Town Center Boulevard",,29.594025,-95.622192
896801,"Sweet Tomatoes","Houston","8775 Katy Fwy",,29.783926,-95.505167
9011362,"TX/RX Labs","Houston","205 Roberts st",,29.750462,-95.340378
901295,"George R. Brown Convention Center","Houston","1001 Avenue of America",,29.767281,-95.372319
903043,"Houston City Hall","Houston","900 Bagby St",,29.760839,-95.369573
907237,"Cabinet Innovations, within the Decorative Center of Houston","Houston","5120 Woodway","Courtyard Suite 219",29.763123,-95.466591
9080142,"The Music Box Theater","Houston","2623 Colquitt",,29.734798,-95.419228
9130752,"JP Morgan Chase Tower","Houston","600 Travis St",,29.760351,-95.364159
914844,"Brazos Bend State Park","Needville","21901 FM 762 Rd",,29.371761,-95.64131
9155042,"1 Reliant Park, Houston, TX 77054","Houston","1 Reliant Park, Houston, TX 77054",,29.685247,-95.410316
919249,"Stone Moves Indoor Rock Climbing","Houston","6970 FM 1960 RD W.",,29.969409,-95.533491
924623,"Mi Luna (Rice Village Location)","Houston","2441 University Blvd",,29.714801,-95.416636
9248622,"The West End ","Houston, TX","5320 Westheimer Rd.",,29.739962,-95.470403
9283072,"Walter's","Houston","1120 Naylor",,29.76985,-95.357468
930868,"Arena Theater","Lake Jackson","200 College Drive",,29.044414,-95.409769
9362272,"The Refinery","Houston","702 West Dallas Street",,29.757809,-95.375626
936852,"Pub Fiction","Houston","2303 Smith St.","Suite # 100",29.748828,-95.37609
937721,"Lucky's Pub","Houston","801 St. Emanuel & Rusk",,29.752756,-95.354291
938869,"Johnson st/Stadium Street","Alvin","Intersection of two streets",,29.589058,-95.596934
950458,"Allen Parkway","Houston","Allen Parkway at Taft Street",,29.761054,-95.385784
951670,"East Beach","Galveston","1923 Boddeker Drive ",,29.330124,-94.734743
9529852,"The Prophet Bar","Dallas","2548 Elm Street",,32.783772,-96.787109
9568032,"Renaissance Festival","Plantersville,"," FM 1774 ",,30.231667,-95.811317
957399,"Tranquility Park","Houston","Downtown",,29.759956,-95.362534
960000,"Pearl Fincher Museum of Fine Arts","Spring","6815 Cypresswood Drive",,30.011921,-95.509566
9702922,"BB's Cafe","Houston","2710 Montrose Boulevard",,29.74519,-95.391663
971779,"Space 125 Gallery","Houston","3201 Allen Parkway",,29.760136,-95.399291
972219,"Next Door Bar","Houston","2020 Waugh Dr",,29.749898,-95.396544
9743762,"Notsuoh","Houston","314 Main Street, Houston, Texas 77002",,29.761885,-95.361404
983522,"Benjy's on Washington","Houston","5922 Washington Avenue",,29.771206,-95.421809
9880702,"Bayou Music Center","Houston","20 Texas Ave, Houston, Texas 77002",,29.757439,-95.357979
989205,"Ayva Entertainment Center","Houston","9371 Richmond Ave",,29.728883,-95.530424
990052,"Bedford Restaurant","Houston","1001 Studewood Street",,29.788857,-95.387804
990402,"Central Market","Houston","3815 Westheimer Rd",,29.741085,-95.44333
